83;AXON;GSPC;12.07.2013;CurrentReport;0;2;-14;120
84;AXON;GSPC;11.07.2013;CurrentReport;0;2;-14;120
85;AXON;GSPC;24.05.2013;CurrentReport;0;2;-14;120
86;AXON;GSPC;25.04.2013;CurrentReport;0;2;-14;120
87;AXON;GSPC;15.04.2013;CurrentReport;0;2;-14;120
88;AXON;GSPC;26.02.2013;CurrentReport;0;2;-14;120
89;AXON;GSPC;21.02.2013;CurrentReport;0;2;-14;120
90;AXON;GSPC;08.12.2014;CurrentReport;0;2;-14;120
91;AXON;GSPC;30.10.2014;CurrentReport;0;2;-14;120
92;AXON;GSPC;16.09.2014;CurrentReport;0;2;-14;120
93;AXON;GSPC;27.08.2014;CurrentReport;0;2;-14;120
94;AXON;GSPC;30.07.2014;CurrentReport;0;2;-14;120
95;AXON;GSPC;10.06.2014;CurrentReport;0;2;-14;120
96;AXON;GSPC;10.06.2014;CurrentReport;0;2;-14;120
97;AXON;GSPC;16.05.2014;CurrentReport;0;2;-14;120
98;AXON;GSPC;12.05.2014;CurrentReport;0;2;-14;120
99;AXON;GSPC;08.05.2014;CurrentReport;0;2;-14;120
100;AXON;GSPC;30.04.2014;CurrentReport;0;2;-14;120
101;AXON;GSPC;07.03.2014;CurrentReport;0;2;-14;120
102;AXON;GSPC;03.03.2014;CurrentReport;0;2;-14;120
103;AXON;GSPC;26.02.2014;CurrentReport;0;2;-14;120
104;AXON;GSPC;03.11.2015;CurrentReport;0;2;-14;120
105;AXON;GSPC;30.07.2015;CurrentReport;0;2;-14;120
106;AXON;GSPC;20.07.2015;CurrentReport;0;2;-14;120
107;AXON;GSPC;21.05.2015;CurrentReport;0;2;-14;120
108;AXON;GSPC;05.05.2015;CurrentReport;0;2;-14;120
109;AXON;GSPC;30.04.2015;CurrentReport;0;2;-14;120
110;AXON;GSPC;26.02.2015;CurrentReport;0;2;-14;120
111;AXON;GSPC;09.11.2016;CurrentReport;0;2;-14;120
112;AXON;GSPC;12.10.2016;CurrentReport;0;2;-14;120
113;AXON;GSPC;04.08.2016;CurrentReport;0;2;-14;120
